,Title,Rating,Price,link,Company,Condensor Coil,Wi-Fi,Noise_Level,Power_Consumption,TON_value,split
591,Blue Star 1 Ton 5 Star Window AC  - White,4.3,27200.0,https://rukminim1.flixcart.com/image/312/312/kfyasnk0/air-conditioner-new/b/q/e/3w18gbtlv-1-5-window-blue-star-fixed-speed-original-imafwatvu7rcunrk.jpeg?q=70,Blue, Copper, No,34.0,991.0,1.0,0
592,SAMSUNG 1.5 Ton 5 Star Split Inverter AC  - White,4.2,35490.0,https://rukminim1.flixcart.com/image/312/312/kl421e80/air-conditioner-new/o/5/u/ar18ty5qawknna-split-samsung-inverter-original-imagyb23g9erhyzk.jpeg?q=70,SAMSUNG, Copper, No,48.0,1465.0,1.0,1
593,O General 1.5 Ton 3 Star Split AC  - White,4.1,50499.0,https://rukminim1.flixcart.com/image/312/312/kd4uj680/air-conditioner-new/q/z/g/asga22fttc-ftta-mps-1-8-split-o-general-fixed-speed-original-imafu44jj2xhych5.jpeg?q=70,O, Copper, No,52.0,1465.0,1.0,1
594,Croma 1.5 Ton 3 Star Split Inverter AC  - White,3.7,33250.0,https://rukminim1.flixcart.com/image/312/312/ksyz8280/air-conditioner-new/h/h/z/crac7706-split-inverter-croma-original-imag6f8cvrfxzjug.jpeg?q=70,Croma, Copper, No,48.0,1675.0,1.0,1
595,Croma 1 Ton 3 Star Window AC  - White,3.8,24190.0,https://rukminim1.flixcart.com/image/312/312/ksyz8280/air-conditioner-new/i/b/b/crac1156-window-fixed-speed-croma-original-imag6f8chg8cfhja.jpeg?q=70,Croma, Copper, No,48.0,864.0,1.0,0
596,MarQ By Flipkart 1 Ton 3 Star Split Inverter AC  - White,4.3,24490.0,https://rukminim1.flixcart.com/image/312/312/kmgn0cw0/air-conditioner-new/x/b/d/fkac103siaa21-split-marq-by-flipkart-inverter-original-imagfc9cxm5hz8xf.jpeg?q=70,MarQ, Copper, No,44.0,1195.0,1.0,1
597,Lloyd 1 Ton 3 Star Split Inverter AC with Wi-fi Connect  - White,4.1,35500.0,https://rukminim1.flixcart.com/image/312/312/kn4xhu80/air-conditioner-new/e/9/w/ls12i35wshd-split-lloyd-inverter-original-imagfw5czwgkv7m4.jpeg?q=70,Lloyd, Copper, Yes,32.0,778.0,1.0,1
598,Croma 1.5 Ton 5 Star Window AC  - White,4.1,29990.0,https://rukminim1.flixcart.com/image/312/312/ksyz8280/air-conditioner-new/o/k/7/crac1153-window-fixed-speed-croma-original-imag6f8chkufy5fp.jpeg?q=70,Croma, Copper, No,53.0,1252.0,1.0,0
599,Whirlpool 1.5 Ton 3 Star Split Inverter AC  - White,4.0,32829.0,https://rukminim1.flixcart.com/image/312/312/kb5eikw0/air-conditioner-new/a/r/y/1-5t-3dcool-elite-pro-3s-inv-copr-1-5-split-inverter-whirlpool-original-imafsk55ytb4ncjy.jpeg?q=70,Whirlpool, Copper, No,43.0,1600.0,1.0,1
600,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC  - White, Brown",4.2,32990.0,https://rukminim1.flixcart.com/image/312/312/kg40k280/air-conditioner-new/g/v/v/ar18ty3qbbr-1-5-split-samsung-inverter-original-imafwefyybhvyxh7.jpeg?q=70,SAMSUNG, Copper, No,52.0,1748.0,1.0,1
601,Voltas 2 Ton Split Inverter AC  - White,3.1,44972.0,https://rukminim1.flixcart.com/image/312/312/kljrvrk0/air-conditioner-new/m/v/o/sac-243v-szs-2-split-voltas-inverter-original-imagyngyyfzzcamp.jpeg?q=70,Voltas, Copper, No,45.0,1065.0,2.0,1
602,IFB 1.5 Ton 3 Star Split Dual Inverter AC  - White,4.2,33990.0,https://rukminim1.flixcart.com/image/312/312/kt7jv680/air-conditioner-new/f/q/e/iaci183f3g3c-split-dual-inverter-ifb-original-imag6hzythk2pmzq.jpeg?q=70,IFB, Copper, Yes,39.0,1088.0,1.0,1
603,"SAMSUNG 1 Ton 3 Star Split Inverter AC  - White, Blue1",4.2,28990.0,https://rukminim1.flixcart.com/image/312/312/kt7jv680/air-conditioner-new/e/m/u/ar12ty3qbbunna-ar12ty3qbbuxna-split-inverter-samsung-original-imag6hwykd3qrmtc.jpeg?q=70,SAMSUNG, Copper, No,54.0,1150.0,1.0,1
604,"Blue Star 1.5 Ton 3 Star Split Inverter AC  - White, Gold",4.4,37850.0,https://rukminim1.flixcart.com/image/312/312/k7f34i80/air-conditioner-new/t/v/2/ic318qatu-1-5-split-inverter-blue-star-original-imafpnqdzwwzmgpy.jpeg?q=70,Blue, Copper, No,37.0,1715.0,1.0,1
605,Daikin 1.5 Ton 3 Star Split AC  - White,4.2,35050.0,https://rukminim1.flixcart.com/image/312/312/k1gr2q80/air-conditioner-new/x/x/e/gtl28tv16x2-0-8-split-fixed-speed-daikin-original-imafbuywbgmkdsaf.jpeg?q=70,Daikin, Copper, No,35.0,1425.0,1.0,1
606,Lloyd 1.5 Ton 3 Star Window AC  - White,4.3,27899.0,https://rukminim1.flixcart.com/image/312/312/ju8oxow0/air-conditioner-new/g/z/j/lw19b32ew-1-5-window-lloyd-fixed-speed-original-imaffeprbsrb5sy5.jpeg?q=70,Lloyd, Copper, No,53.0,1700.0,1.0,0
607,Whirlpool 1 Ton 3 Star Split Inverter AC  - White,4.2,26990.0,https://rukminim1.flixcart.com/image/312/312/kksmikw0/air-conditioner-new/0/m/e/1-5t-magicool-pro-5s-copr-inv-split-inverter-whirlpool-original-imagy25utwj6jgg7.jpeg?q=70,Whirlpool, Copper, No,42.0,1075.0,1.0,1
